comando,backend,ejemplo,n,iteracion,tiempo
prove,noirky2-bits,memory,100,2,2.192836284637451
prove,noirky2-bits,memory,100,3,2.124243974685669
prove,noirky2-bits,memory,100,4,1.8688576221466064
prove,noirky2-bits,memory,100,5,1.83872389793396
prove,noirky2-bits,memory,100,6,1.840855598449707
prove,noirky2-bits,memory,100,7,1.8482146263122559
prove,noirky2-bits,memory,100,8,1.8785130977630615
prove,noirky2-bits,memory,100,9,1.8465216159820557
prove,noirky2-bits,memory,100,10,1.8524467945098877
prove,noirky2-bits,memory,100,11,1.8865864276885986
prove,noirky2-bits,memory,100,12,1.8800828456878662
prove,noirky2-bits,memory,100,13,1.9004476070404053
prove,noirky2-bits,memory,100,14,1.881141185760498
prove,noirky2-bits,memory,100,15,1.8927452564239502
prove,noirky2-bits,memory,100,16,1.8711309432983398
prove,noirky2-bits,memory,100,17,1.9114019870758057
prove,noirky2-bits,memory,100,18,1.872246265411377
prove,noirky2-bits,memory,100,19,1.8902857303619385
prove,noirky2-bits,memory,500,0,7.494930982589722
prove,noirky2-bits,memory,500,1,7.6137614250183105
prove,noirky2-bits,memory,500,2,7.576523542404175
prove,noirky2-bits,memory,500,3,7.569752931594849
prove,noirky2-bits,memory,500,4,7.638128757476807
prove,noirky2-bits,memory,500,5,7.576804161071777
prove,noirky2-bits,memory,500,6,7.520201921463013
prove,noirky2-bits,memory,500,7,7.681289434432983
prove,noirky2-bits,memory,500,8,7.531024694442749
prove,noirky2-bits,memory,500,9,7.579330921173096
prove,noirky2-bits,memory,500,10,7.616426944732666
prove,noirky2-bits,memory,500,11,7.570295095443726
prove,noirky2-bits,memory,500,12,7.611163377761841
prove,noirky2-bits,memory,500,13,7.624118089675903
prove,noirky2-bits,memory,500,14,7.651123523712158
prove,noirky2-bits,memory,500,15,7.599053144454956
prove,noirky2-bits,memory,500,16,7.583297252655029
prove,noirky2-bits,memory,500,17,7.530704021453857
prove,noirky2-bits,memory,500,18,7.671571731567383
prove,noirky2-bits,memory,500,19,7.474919080734253
prove,noirky2-bits,memory,1000,0,15.37501859664917
prove,noirky2-bits,memory,1000,1,15.968297719955444
prove,noirky2-bits,memory,1000,2,15.962373733520508
prove,noirky2-bits,memory,1000,3,15.823455095291138
prove,noirky2-bits,memory,1000,4,15.900015592575073
prove,noirky2-bits,memory,1000,5,15.872437477111816
prove,noirky2-bits,memory,1000,6,15.86575436592102
prove,noirky2-bits,memory,1000,7,15.899129152297974
prove,noirky2-bits,memory,1000,8,15.963667631149292
prove,noirky2-bits,memory,1000,9,16.500691890716553
prove,noirky2-bits,memory,1000,10,16.504708766937256
prove,noirky2-bits,memory,1000,11,15.626439809799194
prove,noirky2-bits,memory,1000,12,15.910973310470581
prove,noirky2-bits,memory,1000,13,15.98773980140686
prove,noirky2-bits,memory,1000,14,15.744940280914307
prove,noirky2-bits,memory,1000,15,15.952173709869385
prove,noirky2-bits,memory,1000,16,16.268855333328247
prove,noirky2-bits,memory,1000,17,15.946141004562378
prove,noirky2-bits,memory,1000,18,15.769442319869995
prove,noirky2-bits,memory,1000,19,16.065459489822388
prove,noirky2-bits,memory,3000,0,38.33366513252258
prove,noirky2-bits,memory,3000,1,36.92212533950806
prove,noirky2-bits,memory,3000,2,36.32804298400879
prove,noirky2-bits,memory,3000,3,36.613640785217285
prove,noirky2-bits,memory,3000,4,36.94482469558716
